block_size,attract_gain,drone_repel_gain,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
8,1.0,5.0,closed_33,5,1,0.9359861591695502,1625.0,7171,606060.0,702.0000000000911,0.47884981498498014
8,1.0,5.0,closed_33,10,0,0.9913494809688581,6100.0,12042,1212120.0,725.8000000000965,0.4338880728668796
8,1.0,5.0,closed_33,10,1,1.0,8475.0,5260,435946.4634462092,241.39999999999057,0.5018000567857646
8,1.0,5.0,closed_33,20,0,1.0,10700.0,4177,352847.5333763766,97.09999999999876,0.4932976950310234
8,1.0,5.0,closed_33,20,1,1.0,9775.0,7171,614846.359506221,173.59999999999442,0.4828012722212002
8,1.0,10.0,open_33,2,0,0.9011446409989594,1000.0,3348,242424.00000000003,634.7000000000758,0.5058648412377397
8,1.0,10.0,open_33,2,1,0.20499479708636836,0.0,3710,242424.00000000003,647.8000000000787,-0.2243229516836456
8,1.0,10.0,open_33,5,0,0.6971904266389178,2550.0,9297,606060.0,659.3000000000814,0.24107070038260028
8,1.0,10.0,open_33,5,1,1.0,13075.0,8048,520905.09663695854,542.0000000000547,0.44458473005968535
8,1.0,10.0,open_33,10,0,1.0,15825.0,3034,221928.64792225184,114.09999999999779,0.548112023121428
8,1.0,10.0,open_33,10,1,1.0,12475.0,3763,263288.3529165103,135.79999999999657,0.5738783282661697
8,1.0,10.0,open_33,20,0,1.0,17600.0,2424,183459.86430909345,47.2000000000004,0.5544676340807752
8,1.0,10.0,open_33,20,1,1.0,18725.0,2891,209335.8910274119,53.900000000000496,0.5285523555078462
8,1.0,10.0,partial_33,2,0,0.9811320754716981,750.0,3296,242424.00000000003,659.6000000000814,0.5827761010404001
8,1.0,10.0,partial_33,2,1,0.3672955974842767,0.0,3952,242424.00000000003,652.2000000000797,-0.0565079421533817
8,1.0,10.0,partial_33,5,0,0.5006289308176101,2000.0,9301,606060.0,680.5000000000862,0.03830635460700413
8,1.0,10.0,partial_33,5,1,0.9522012578616352,5575.0,9018,606060.0,672.5000000000844,0.44683860659385444
8,1.0,10.0,partial_33,10,0,0.9723270440251572,8025.0,18300,1212120.0,694.1000000000893,0.41890907284282686
8,1.0,10.0,partial_33,10,1,1.0,9625.0,9290,630189.9001487186,346.1000000000102,0.5032682599057162
8,1.0,10.0,partial_33,20,0,1.0,14025.0,3274,241680.5835074354,64.00000000000064,0.5325156476765953
8,1.0,10.0,partial_33,20,1,1.0,15050.0,4127,292430.8433783571,77.59999999999987,0.5038620790680635
8,1.0,10.0,closed_33,2,0,0.33391003460207613,0.0,3166,242424.00000000003,699.3000000000904,-0.09329713684445226
8,1.0,10.0,closed_33,2,1,0.4031141868512111,400.0,2476,242424.00000000003,706.300000000092,-0.023831876571878213
8,1.0,10.0,closed_33,5,0,0.7197231833910035,2125.0,7017,606060.0,698.8000000000903,0.2479510824702729
8,1.0,10.0,closed_33,5,1,0.9446366782006921,1875.0,6059,606060.0,718.9000000000949,0.4860642925142924
8,1.0,10.0,closed_33,10,0,0.9653979238754326,5600.0,11382,1212120.0,723.0000000000958,0.41871060415495387
8,1.0,10.0,closed_33,10,1,0.9982698961937716,8575.0,13704,1212120.0,704.8000000000917,0.38791877001840436
8,1.0,10.0,closed_33,20,0,1.0,10850.0,11075,1015610.3946922314,289.7999999999974,0.4291072595695742
8,1.0,10.0,closed_33,20,1,1.0,11800.0,24457,2080249.351909729,590.3000000000657,0.33799528971401405
8,2.0,2.0,open_33,2,0,0.2518210197710718,1600.0,4697,242424.00000000003,626.2000000000738,-0.1979032811702938
8,2.0,2.0,open_33,2,1,0.1914672216441207,0.0,4597,242424.00000000003,623.2000000000731,-0.24143152106428528
8,2.0,2.0,open_33,5,0,0.32466181061394384,1350.0,11918,606060.0,626.2000000000738,-0.1289867624679669
8,2.0,2.0,open_33,5,1,0.4255983350676379,500.0,11624,606060.0,631.600000000075,-0.01489264737026938
8,2.0,2.0,open_33,10,0,1.0,13275.0,6690,378271.5003374724,191.7999999999934,0.526839121671824
8,2.0,2.0,open_33,10,1,0.6951092611862643,1625.0,23692,1212120.0,630.8000000000749,0.2386000545636701
8,2.0,2.0,open_33,20,0,1.0,15700.0,2693,179851.3149704733,44.90000000000037,0.5721378985899536
8,2.0,2.0,open_33,20,1,1.0,17050.0,3303,213190.26683319826,53.200000000000486,0.542006745115277
8,2.0,2.0,partial_33,2,0,0.09685534591194969,0.0,4053,242424.00000000003,677.1000000000854,-0.3419958781935117
8,2.0,2.0,partial_33,2,1,0.3836477987421384,425.0,3402,242424.00000000003,682.7000000000867,-0.04252870794049898
8,2.0,2.0,partial_33,5,0,0.8025157232704403,1725.0,9396,606060.0,677.0000000000854,0.35110868748560986
8,2.0,2.0,partial_33,5,1,0.5509433962264151,1100.0,9829,606060.0,687.7000000000878,0.10269346396700754
8,2.0,2.0,partial_33,10,0,1.0,10550.0,15035,1116646.2659805454,626.4000000000739,0.4227539003049363
8,2.0,2.0,partial_33,10,1,1.0,8725.0,4319,309229.6147417715,166.09999999999485,0.5780886711327687
8,2.0,2.0,partial_33,20,0,1.0,13000.0,2149,169218.63290838664,43.40000000000035,0.5747031928731183
8,2.0,2.0,partial_33,20,1,1.0,14750.0,3015,219310.0001959456,56.600000000000534,0.5268896818506459
8,2.0,2.0,closed_33,2,0,0.3304498269896194,0.0,2113,242424.00000000003,721.9000000000956,-0.08912482578815836
8,2.0,2.0,closed_33,2,1,0.45674740484429066,275.0,2207,242424.00000000003,692.1000000000888,0.03864541872962038
8,2.0,2.0,closed_33,5,0,0.5380622837370242,900.0,3709,606060.0,731.3000000000977,0.09814167340919402
8,2.0,2.0,closed_33,5,1,0.6418685121107266,1250.0,3335,606060.0,727.1000000000968,0.20150489049730344
8,2.0,2.0,closed_33,10,0,0.916955017301038,5000.0,8160,1212120.0,729.0000000000972,0.3870012374633284
8,2.0,2.0,closed_33,10,1,0.9982698961937716,6800.0,8502,1212120.0,722.6000000000957,0.43171495759021394
8,2.0,2.0,closed_33,20,0,1.0,9050.0,2441,247436.79165421287,67.80000000000042,0.5548038402290356
8,2.0,2.0,closed_33,20,1,0.9930795847750865,9600.0,15241,2424240.0,731.3000000000977,0.3602155789445024
8,2.0,5.0,open_33,2,0,0.1716961498439126,375.0,4715,242424.00000000003,628.0000000000742,-0.26728747424605137
8,2.0,5.0,open_33,2,1,0.1914672216441207,0.0,4597,242424.00000000003,623.2000000000731,-0.24143152106428528
8,2.0,5.0,open_33,5,0,0.5608740894901144,3600.0,11513,606060.0,623.6000000000732,0.08489333154050863
8,2.0,5.0,open_33,5,1,0.4255983350676379,500.0,11624,606060.0,631.600000000075,-0.01489264737026938
8,2.0,5.0,open_33,10,0,1.0,15625.0,12710,682942.3918014095,348.60000000001077,0.44459512444750104
8,2.0,5.0,open_33,10,1,1.0,14400.0,10747,591402.3287108811,299.4999999999996,0.47433597883284323
8,2.0,5.0,open_33,20,0,1.0,16425.0,2724,181580.51921570208,45.80000000000038,0.5623180534844896
8,2.0,5.0,open_33,20,1,1.0,15475.0,3511,226400.84192702034,57.300000000000544,0.5577418570421268
8,2.0,5.0,partial_33,2,0,0.09685534591194969,0.0,4053,242424.00000000003,677.1000000000854,-0.3419958781935117
8,2.0,5.0,partial_33,2,1,0.3836477987421384,425.0,3402,242424.00000000003,682.7000000000867,-0.04252870794049898
8,2.0,5.0,partial_33,5,0,0.4968553459119497,450.0,9710,606060.0,690.8000000000885,0.057345316524501116
8,2.0,5.0,partial_33,5,1,0.7761006289308177,2050.0,9391,606060.0,687.7000000000878,0.31920799209688866
8,2.0,5.0,partial_33,10,0,0.9459119496855346,8250.0,16024,1212120.0,712.4000000000934,0.3903869859007927
8,2.0,5.0,partial_33,10,1,1.0,9800.0,10512,774431.1991162767,431.4000000000296,0.48088212300098315
8,2.0,5.0,partial_33,20,0,1.0,12550.0,2041,166025.63733321475,42.80000000000034,0.5847709871216267
8,2.0,5.0,partial_33,20,1,1.0,16050.0,3729,258878.5235445695,66.70000000000049,0.49502982116179234
8,2.0,5.0,closed_33,2,0,0.3304498269896194,0.0,2113,242424.00000000003,721.9000000000956,-0.08912482578815836
8,2.0,5.0,closed_33,2,1,0.45674740484429066,275.0,2207,242424.00000000003,692.1000000000888,0.03864541872962038
8,2.0,5.0,closed_33,5,0,0.6868512110726643,1950.0,6069,606060.0,723.600000000096,0.22034176224543298
8,2.0,5.0,closed_33,5,1,0.8996539792387543,2950.0,5215,606060.0,705.6000000000919,0.42116525499715596
8,2.0,5.0,closed_33,10,0,0.9186851211072664,4125.0,7605,1212120.0,727.0000000000967,0.4081801842722165
8,2.0,5.0,closed_33,10,1,0.9809688581314879,4450.0,8815,1212120.0,730.3000000000975,0.46226733302238265
8,2.0,5.0,closed_33,20,0,0.9913494809688581,8825.0,18124,2424240.0,734.0000000000983,0.3728810317852044
8,2.0,5.0,closed_33,20,1,0.9930795847750865,8875.0,16702,2424240.0,730.7000000000976,0.3743466700564613
8,2.0,10.0,open_33,2,0,0.2934443288241415,825.0,4609,242424.00000000003,622.500000000073,-0.14400480834841464
8,2.0,10.0,open_33,2,1,0.1914672216441207,0.0,4597,242424.00000000003,623.2000000000731,-0.24143152106428528
8,2.0,10.0,open_33,5,0,0.7169614984391259,3875.0,11509,606060.0,627.3000000000741,0.24107535810587902
8,2.0,10.0,open_33,5,1,0.4255983350676379,500.0,11624,606060.0,631.600000000075,-0.01489264737026938
8,2.0,10.0,open_33,10,0,1.0,13925.0,4208,258234.42586421478,130.79999999999686,0.5511204712845237
8,2.0,10.0,open_33,10,1,1.0,11950.0,9593,524048.29318770557,268.1999999999925,0.5156479435156456
8,2.0,10.0,open_33,20,0,1.0,18325.0,3191,211354.48866205476,53.40000000000049,0.5280190571230553
8,2.0,10.0,open_33,20,1,1.0,16175.0,3625,234447.59544201475,59.10000000000057,0.5469189516633703
8,2.0,10.0,partial_33,2,0,0.09685534591194969,0.0,4053,242424.00000000003,677.1000000000854,-0.3419958781935117
8,2.0,10.0,partial_33,2,1,0.3836477987421384,425.0,3402,242424.00000000003,682.7000000000867,-0.04252870794049898
8,2.0,10.0,partial_33,5,0,0.9245283018867925,1525.0,9615,606060.0,673.4000000000846,0.4783693373439065
8,2.0,10.0,partial_33,5,1,0.9949685534591195,7325.0,8891,606060.0,671.2000000000841,0.464467470163354
8,2.0,10.0,partial_33,10,0,0.9270440251572327,7525.0,16809,1212120.0,689.6000000000882,0.3816158377105666
8,2.0,10.0,partial_33,10,1,1.0,8825.0,4379,322449.51725494023,172.99999999999446,0.5744630442004289
8,2.0,10.0,partial_33,20,0,1.0,13550.0,2487,196075.68006034195,51.000000000000455,0.556457948031511
8,2.0,10.0,partial_33,20,1,1.0,11700.0,3117,231419.62933388865,60.800000000000594,0.5705737173805617
8,2.0,10.0,closed_33,2,0,0.3304498269896194,0.0,2113,242424.00000000003,721.9000000000956,-0.08912482578815836
8,2.0,10.0,closed_33,2,1,0.45674740484429066,275.0,2207,242424.00000000003,692.1000000000888,0.03864541872962038
8,2.0,10.0,closed_33,5,0,0.5484429065743944,1100.0,2314,606060.0,731.3000000000977,0.11730704399719952
8,2.0,10.0,closed_33,5,1,0.8771626297577855,1450.0,5964,606060.0,725.5000000000964,0.42611924695701175
8,2.0,10.0,closed_33,10,0,0.9186851211072664,4775.0,7440,1212120.0,725.9000000000965,0.3950906739931096
8,2.0,10.0,closed_33,10,1,0.9948096885813149,7375.0,10390,1212120.0,732.300000000098,0.4129829314306662
8,2.0,10.0,closed_33,20,0,1.0,10325.0,2539,242715.72715156013,66.30000000000051,0.5268087257298444
8,2.0,10.0,closed_33,20,1,1.0,9625.0,2600,248416.94093194045,67.80000000000042,0.5399341041806452
8,4.0,2.0,open_33,2,0,0.10093652445369407,200.0,5378,242424.00000000003,601.8000000000683,-0.34069025004078385
8,4.0,2.0,open_33,2,1,0.09261186264308012,0.0,5560,242424.00000000003,602.6000000000685,-0.34710608153583056
8,4.0,2.0,open_33,5,0,0.7211238293444329,4250.0,13417,606060.0,607.0000000000695,0.23834389689913885
8,4.0,2.0,open_33,5,1,0.39021852237252863,1300.0,13683,606060.0,605.100000000069,-0.06245645178315082
8,4.0,2.0,open_33,10,0,1.0,13300.0,7128,356785.53535411274,177.09999999999422,0.5270470053406254
8,4.0,2.0,open_33,10,1,1.0,13550.0,8932,432221.3132396946,214.3999999999921,0.5084366414784629
8,4.0,2.0,open_33,20,0,1.0,16375.0,3547,207267.45631601335,51.30000000000046,0.5471287684816127
8,4.0,2.0,open_33,20,1,1.0,16075.0,5421,287276.5683792555,71.00000000000024,0.5273286061108172
8,4.0,2.0,partial_33,2,0,0.21132075471698114,0.0,2246,242424.00000000003,704.3000000000916,-0.2122454792883581
8,4.0,2.0,partial_33,2,1,0.39119496855345914,175.0,1361,242424.00000000003,702.7000000000912,-8.954991824899894e-05
8,4.0,2.0,partial_33,5,0,0.7974842767295598,1800.0,4425,606060.0,726.0000000000965,0.3634663838819333
8,4.0,2.0,partial_33,5,1,0.6880503144654088,1850.0,6198,606060.0,712.8000000000935,0.24001047440995968
8,4.0,2.0,partial_33,10,0,0.9119496855345912,4400.0,10470,1212120.0,727.6000000000969,0.420518462963119
8,4.0,2.0,partial_33,10,1,0.9572327044025157,6850.0,9937,1212120.0,714.800000000094,0.4307324710079238
8,4.0,2.0,partial_33,20,0,1.0,13025.0,2611,215268.54481780948,55.900000000000524,0.5605932840890222
8,4.0,2.0,partial_33,20,1,1.0,13050.0,3218,234502.91950988537,60.200000000000585,0.5484782348301299
8,4.0,2.0,closed_33,2,0,0.25432525951557095,0.0,1245,242424.00000000003,719.300000000095,-0.1584381504461149
8,4.0,2.0,closed_33,2,1,0.22664359861591696,250.0,1595,242424.00000000003,728.100000000097,-0.2002217482089739
8,4.0,2.0,closed_33,5,0,0.4602076124567474,750.0,2975,606060.0,733.5000000000982,0.024814263993828606
8,4.0,2.0,closed_33,5,1,0.8667820069204152,1475.0,3142,606060.0,733.5000000000982,0.432971930705509
8,4.0,2.0,closed_33,10,0,0.9930795847750865,5325.0,4715,1212120.0,730.8000000000976,0.47063964664753277
8,4.0,2.0,closed_33,10,1,0.8771626297577855,3900.0,5441,1212120.0,733.5000000000982,0.3773209478946977
8,4.0,2.0,closed_33,20,0,1.0,8675.0,1613,202127.42140727397,55.40000000000052,0.5869947005203351
8,4.0,2.0,closed_33,20,1,1.0,7200.0,1569,212581.62160855345,59.10000000000057,0.6186165533987062
8,4.0,5.0,open_33,2,0,0.14776274713839752,525.0,5424,242424.00000000003,605.100000000069,-0.29558375727098196
8,4.0,5.0,open_33,2,1,0.09261186264308012,0.0,5560,242424.00000000003,602.6000000000685,-0.34710608153583056
8,4.0,5.0,open_33,5,0,0.4255983350676379,1325.0,13514,606060.0,604.7000000000689,-0.026578618853822372
8,4.0,5.0,open_33,5,1,0.562955254942768,1700.0,13432,606060.0,607.8000000000696,0.10889818087882477
8,4.0,5.0,open_33,10,0,1.0,12475.0,6302,315833.8737930134,157.19999999999536,0.546282199452975
8,4.0,5.0,open_33,10,1,1.0,14475.0,6578,334727.41987060173,166.29999999999484,0.5176035357213296
8,4.0,5.0,open_33,20,0,1.0,16500.0,2895,174272.13363956986,43.40000000000035,0.5583474926845956
8,4.0,5.0,open_33,20,1,1.0,16375.0,3864,220179.7321310374,54.600000000000506,0.5421577341217195
8,4.0,5.0,partial_33,2,0,0.21132075471698114,0.0,2246,242424.00000000003,704.3000000000916,-0.2122454792883581
8,4.0,5.0,partial_33,2,1,0.389937106918239,175.0,1731,242424.00000000003,702.7000000000912,-0.011582947891083856
8,4.0,5.0,partial_33,5,0,0.9559748427672956,4750.0,5857,606060.0,703.4000000000914,0.47428898754843074
8,4.0,5.0,partial_33,5,1,0.7823899371069183,1900.0,7973,606060.0,698.6000000000903,0.3309765440635736
8,4.0,5.0,partial_33,10,0,0.9270440251572327,4900.0,10901,1212120.0,716.1000000000943,0.4276354262026766
8,4.0,5.0,partial_33,10,1,1.0,6550.0,2573,244024.07095704158,131.19999999999683,0.6428660504621522
8,4.0,5.0,partial_33,20,0,1.0,9375.0,2433,212606.33499540016,56.20000000000053,0.619707517607432
8,4.0,5.0,partial_33,20,1,1.0,12850.0,3275,238659.54212160362,61.1000000000006,0.5504170991770078
8,4.0,5.0,closed_33,2,0,0.25432525951557095,0.0,1245,242424.00000000003,719.300000000095,-0.1584381504461149
8,4.0,5.0,closed_33,2,1,0.22664359861591696,250.0,1595,242424.00000000003,728.100000000097,-0.2002217482089739
8,4.0,5.0,closed_33,5,0,0.6782006920415224,1500.0,3704,606060.0,729.1000000000972,0.23132531658496722
8,4.0,5.0,closed_33,5,1,0.9134948096885813,1000.0,2622,606060.0,733.5000000000982,0.4985748338551107
8,4.0,5.0,closed_33,10,0,0.8961937716262975,4000.0,4049,1212120.0,731.6000000000978,0.40273105786147656
8,4.0,5.0,closed_33,10,1,0.9290657439446367,5150.0,4197,1212120.0,733.7000000000983,0.41173130252622936
8,4.0,5.0,closed_33,20,0,0.9740484429065744,7825.0,10745,2424240.0,733.0000000000981,0.3820835793204621
8,4.0,5.0,closed_33,20,1,0.8961937716262975,8200.0,13687,2424240.0,733.5000000000982,0.29244692257506355
8,4.0,10.0,open_33,2,0,0.2778355879292404,550.0,5391,242424.00000000003,603.8000000000687,-0.15931975659167533
8,4.0,10.0,open_33,2,1,0.09261186264308012,0.0,5560,242424.00000000003,602.6000000000685,-0.34710608153583056
8,4.0,10.0,open_33,5,0,0.4984391259105099,2200.0,13536,606060.0,605.7000000000692,0.03677659752671544
8,4.0,10.0,open_33,5,1,0.2757544224765869,750.0,13778,606060.0,602.6000000000685,-0.1723940829970008
8,4.0,10.0,open_33,10,0,1.0,12125.0,6413,321509.834906403,160.59999999999516,0.5493787463681834
8,4.0,10.0,open_33,10,1,1.0,14175.0,6761,339765.8147091656,169.19999999999467,0.5198429655117327
8,4.0,10.0,open_33,20,0,1.0,14775.0,2853,174678.9069055696,43.70000000000035,0.5806866525079493
8,4.0,10.0,open_33,20,1,1.0,16375.0,4869,265034.0242503998,65.90000000000053,0.5291849827963953
8,4.0,10.0,partial_33,2,0,0.21132075471698114,0.0,2246,242424.00000000003,704.3000000000916,-0.2122454792883581
8,4.0,10.0,partial_33,2,1,0.39245283018867927,175.0,1999,242424.00000000003,702.0000000000911,-0.014131176480726954
8,4.0,10.0,partial_33,5,0,0.5283018867924528,1300.0,5046,606060.0,723.1000000000959,0.08728639249609363
8,4.0,10.0,partial_33,5,1,0.959748427672956,3825.0,5851,606060.0,703.7000000000914,0.4921765405825518
8,4.0,10.0,partial_33,10,0,0.9232704402515723,3700.0,10907,1212120.0,727.6000000000969,0.4418928398991707
8,4.0,10.0,partial_33,10,1,0.989937106918239,8400.0,11194,1212120.0,709.0000000000927,0.43840641112929146
8,4.0,10.0,partial_33,20,0,1.0,9775.0,2873,251459.3269252982,67.20000000000046,0.6024918405607315
8,4.0,10.0,partial_33,20,1,1.0,12200.0,3149,233274.19779156195,60.40000000000059,0.562421390853502
8,4.0,10.0,closed_33,2,0,0.25432525951557095,0.0,1245,242424.00000000003,719.300000000095,-0.1584381504461149
8,4.0,10.0,closed_33,2,1,0.22664359861591696,250.0,1595,242424.00000000003,728.100000000097,-0.2002217482089739
8,4.0,10.0,closed_33,5,0,0.45501730103806226,325.0,2989,606060.0,733.5000000000982,0.02808744436925334
8,4.0,10.0,closed_33,5,1,0.8737024221453287,1700.0,2602,606060.0,733.4000000000982,0.4427247226222194
8,4.0,10.0,closed_33,10,0,0.9048442906574394,3700.0,3812,1212120.0,731.6000000000978,0.4197770088427528
8,4.0,10.0,closed_33,10,1,0.9100346020761245,4425.0,5014,1212120.0,733.5000000000982,0.40220540003358873
8,4.0,10.0,closed_33,20,0,1.0,8550.0,1967,215998.71823656186,58.700000000000564,0.5777550082676429
8,4.0,10.0,closed_33,20,1,1.0,8775.0,2375,381831.6797141237,108.99999999999808,0.5537891880215046
