attract_gain,drone_repel_gain,drone_repel_range,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
4.0,2.0,2.5,open_33,20,0,1.0,12175.0,2363,150762.87046472402,37.600000000000264,0.6257207523210692
4.0,2.0,2.5,open_33,20,1,1.0,12675.0,2493,156264.10410295893,39.000000000000284,0.6158850641977954
4.0,2.0,2.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,2.0,2.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,2.0,2.5,partial_33,5,0,0.9433962264150944,4600.0,5046,606060.0,707.2000000000922,0.4683376954828965
4.0,2.0,2.5,partial_33,5,1,0.8578616352201258,4375.0,5856,606060.0,707.5000000000923,0.3786734286188854
4.0,2.0,2.5,partial_33,10,0,1.0,8575.0,3221,282643.4724014178,151.39999999999569,0.5962717737921691
4.0,2.0,2.5,partial_33,10,1,0.9886792452830189,9525.0,8718,1212120.0,714.4000000000939,0.4252718219935201
4.0,2.0,2.5,partial_33,20,0,1.0,12000.0,2213,172833.87723738747,44.600000000000364,0.5878584595413328
4.0,2.0,2.5,partial_33,20,1,1.0,9175.0,1474,129262.73943424085,32.800000000000196,0.6589199056793303
4.0,2.0,2.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,2.0,2.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,2.0,2.5,closed_33,5,0,0.7560553633217993,325.0,2137,606060.0,731.4000000000977,0.35579591496546514
4.0,2.0,2.5,closed_33,5,1,0.6228373702422145,675.0,3101,606060.0,731.6000000000978,0.19558393905573393
4.0,2.0,2.5,closed_33,10,0,0.9325259515570934,2350.0,3702,1212120.0,731.9000000000979,0.4774203798241675
4.0,2.0,2.5,closed_33,10,1,0.9238754325259516,4850.0,5949,1212120.0,731.3000000000977,0.4034497286043651
4.0,2.0,2.5,closed_33,20,0,1.0,7900.0,1501,169537.09232665272,45.50000000000038,0.6092900473889753
4.0,2.0,2.5,closed_33,20,1,0.9826989619377162,8075.0,10505,2424240.0,731.9000000000979,0.3859962421972417
4.0,2.0,4.0,open_33,2,0,0.7117585848074922,3375.0,4522,242424.00000000003,602.8000000000685,0.2645865983409752
4.0,2.0,4.0,open_33,2,1,0.9198751300728408,450.0,3843,242424.00000000003,597.4000000000673,0.5259147756314276
4.0,2.0,4.0,open_33,5,0,1.0,7275.0,3758,218137.1928532204,216.89999999999196,0.6182611637081178
4.0,2.0,4.0,open_33,5,1,1.0,7300.0,2824,177277.90620606265,176.59999999999425,0.6427627651173213
4.0,2.0,4.0,open_33,10,0,1.0,8375.0,3629,206725.7488639471,103.09999999999842,0.6335970504793722
4.0,2.0,4.0,open_33,10,1,1.0,9150.0,2591,164257.7334510379,81.89999999999962,0.647335491046216
4.0,2.0,4.0,open_33,20,0,1.0,13975.0,2702,164864.80017807055,41.100000000000314,0.5943770513338363
4.0,2.0,4.0,open_33,20,1,1.0,14375.0,2587,161687.99630260374,40.400000000000304,0.5921226065182449
4.0,2.0,4.0,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,2.0,4.0,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,2.0,4.0,partial_33,5,0,1.0,4025.0,2449,218017.9576646497,230.89999999999117,0.6608046297339022
4.0,2.0,4.0,partial_33,5,1,0.6628930817610063,1175.0,5124,606060.0,715.5000000000941,0.22869013740170288
4.0,2.0,4.0,partial_33,10,0,1.0,9850.0,3532,277270.70554082026,145.899999999996,0.5733983160382172
4.0,2.0,4.0,partial_33,10,1,0.9974842767295597,8675.0,10042,1212120.0,717.4000000000946,0.44405305811684515
4.0,2.0,4.0,partial_33,20,0,1.0,9875.0,1509,131212.43978184648,33.70000000000021,0.6466409388713311
4.0,2.0,4.0,partial_33,20,1,1.0,11175.0,2088,169072.19223280298,43.200000000000344,0.6039731865988579
4.0,2.0,4.0,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,2.0,4.0,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,2.0,4.0,closed_33,5,0,0.759515570934256,425.0,2761,606060.0,730.8000000000976,0.34740384707804695
4.0,2.0,4.0,closed_33,5,1,0.7681660899653979,625.0,2957,606060.0,729.4000000000973,0.349910818459098
4.0,2.0,4.0,closed_33,10,0,0.9480968858131488,2725.0,2764,1212120.0,731.5000000000978,0.49671572806445674
4.0,2.0,4.0,closed_33,10,1,0.9653979238754326,4525.0,5613,1212120.0,731.0000000000977,0.4541357265641631
4.0,2.0,4.0,closed_33,20,0,1.0,8150.0,1513,179174.65187328868,48.40000000000042,0.6030468433358739
4.0,2.0,4.0,closed_33,20,1,1.0,7875.0,1655,192262.7882151003,52.500000000000476,0.60270290215959
4.0,5.0,1.5,open_33,2,0,0.8720083246618107,1675.0,4408,242424.00000000003,606.5000000000693,0.4545703938764526
4.0,5.0,1.5,open_33,2,1,0.9354838709677419,650.0,3845,242424.00000000003,597.3000000000673,0.5397736401112373
4.0,5.0,1.5,open_33,5,0,1.0,4675.0,5621,297396.1096522423,296.3999999999989,0.6145451082476479
4.0,5.0,1.5,open_33,5,1,1.0,7550.0,9152,453399.6403904637,450.700000000034,0.5261707104768402
4.0,5.0,1.5,open_33,10,0,1.0,9550.0,3201,187677.9699788913,93.59999999999896,0.6276538210405871
4.0,5.0,1.5,open_33,10,1,1.0,8500.0,2853,177694.6132471899,88.69999999999924,0.6482751978241857
4.0,5.0,1.5,open_33,20,0,1.0,13500.0,3087,185102.50750818336,46.30000000000039,0.5916169186315616
4.0,5.0,1.5,open_33,20,1,1.0,15450.0,4514,249583.6109674517,62.10000000000061,0.5448624584277482
4.0,5.0,1.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,5.0,1.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,5.0,1.5,partial_33,5,0,0.9622641509433962,4675.0,6059,606060.0,709.4000000000927,0.48088497005266895
4.0,5.0,1.5,partial_33,5,1,0.6830188679245283,1125.0,4202,606060.0,711.5000000000932,0.25592416600945933
4.0,5.0,1.5,partial_33,10,0,0.9345911949685535,5725.0,10755,1212120.0,716.7000000000944,0.4231176363549508
4.0,5.0,1.5,partial_33,10,1,0.9874213836477987,8625.0,8791,1212120.0,718.8000000000949,0.4373809917876452
4.0,5.0,1.5,partial_33,20,0,1.0,9125.0,1579,141892.86148063932,36.60000000000025,0.6542730458164496
4.0,5.0,1.5,partial_33,20,1,1.0,12150.0,2192,179422.42487112526,45.60000000000038,0.5857591760761695
4.0,5.0,1.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,5.0,1.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,5.0,1.5,closed_33,5,0,0.7301038062283737,325.0,2282,606060.0,730.2000000000975,0.32573148356685744
4.0,5.0,1.5,closed_33,5,1,0.6557093425605537,950.0,3005,606060.0,731.7000000000978,0.22514100550524765
4.0,5.0,1.5,closed_33,10,0,0.9359861591695502,4375.0,3582,1212120.0,731.9000000000979,0.44007580528133217
4.0,5.0,1.5,closed_33,10,1,0.9498269896193772,3850.0,3766,1212120.0,731.0000000000977,0.4636209266157102
4.0,5.0,1.5,closed_33,20,0,0.9965397923875432,8450.0,9287,2424240.0,732.1000000000979,0.39418284632490874
4.0,5.0,1.5,closed_33,20,1,0.9965397923875432,8925.0,10574,2424240.0,731.7000000000978,0.38229898814357355
4.0,5.0,2.5,open_33,2,0,0.6482830385015609,1375.0,4652,242424.00000000003,602.8000000000685,0.22210025869357822
4.0,5.0,2.5,open_33,2,1,0.8761706555671176,425.0,3919,242424.00000000003,597.3000000000673,0.47947531987373126
4.0,5.0,2.5,open_33,5,0,1.0,6450.0,5810,309968.39310382365,307.60000000000144,0.588161666968013
4.0,5.0,2.5,open_33,5,1,1.0,7325.0,2728,171526.95690813055,170.99999999999457,0.6458034065830109
4.0,5.0,2.5,open_33,10,0,1.0,10550.0,4016,223005.74293583794,111.19999999999796,0.5996138109628995
4.0,5.0,2.5,open_33,10,1,1.0,9750.0,3471,201892.37044845987,100.79999999999855,0.619242595138301
4.0,5.0,2.5,open_33,20,0,1.0,12300.0,2179,143553.7130338694,36.10000000000024,0.6296718589300246
4.0,5.0,2.5,open_33,20,1,1.0,14725.0,2706,168879.08208957408,42.30000000000033,0.5846867689976469
4.0,5.0,2.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,5.0,2.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,5.0,2.5,partial_33,5,0,0.9773584905660377,5625.0,5709,606060.0,715.100000000094,0.4839473311651413
4.0,5.0,2.5,partial_33,5,1,0.6666666666666666,825.0,4459,606060.0,711.5000000000932,0.24163950628489586
4.0,5.0,2.5,partial_33,10,0,0.8955974842767296,5850.0,8159,1212120.0,724.9000000000963,0.38692961093634903
4.0,5.0,2.5,partial_33,10,1,0.9849056603773585,5900.0,9946,1212120.0,717.2000000000945,0.4732985444922585
4.0,5.0,2.5,partial_33,20,0,1.0,10725.0,1961,158452.5787670603,40.80000000000031,0.6152105268262851
4.0,5.0,2.5,partial_33,20,1,1.0,10300.0,1843,155832.9676579195,40.1000000000003,0.6256526460068612
4.0,5.0,2.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,5.0,2.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,5.0,2.5,closed_33,5,0,0.7577854671280276,475.0,2473,606060.0,730.6000000000976,0.348618558435694
4.0,5.0,2.5,closed_33,5,1,0.759515570934256,925.0,3541,606060.0,731.6000000000978,0.3289574265019831
4.0,5.0,2.5,closed_33,10,0,0.9325259515570934,3075.0,4062,1212120.0,731.0000000000977,0.4593852104598225
4.0,5.0,2.5,closed_33,10,1,0.9930795847750865,5400.0,6581,1212120.0,729.7000000000974,0.46059149964092183
4.0,5.0,2.5,closed_33,20,0,1.0,8300.0,1889,218202.26761976536,59.500000000000576,0.5849682283988332
4.0,5.0,2.5,closed_33,20,1,1.0,8025.0,1385,153500.26077094488,41.200000000000315,0.6125791194837901
4.0,5.0,4.0,open_33,2,0,0.7107180020811654,4525.0,4671,242424.00000000003,603.0000000000686,0.24804036759568462
4.0,5.0,4.0,open_33,2,1,0.8459937565036421,425.0,3920,242424.00000000003,597.7000000000673,0.4477741381688758
4.0,5.0,4.0,open_33,5,0,1.0,8050.0,3423,203841.24522535922,202.3999999999928,0.616659357923116
4.0,5.0,4.0,open_33,5,1,1.0,5175.0,3405,200364.84171956684,199.69999999999294,0.6536591264662879
4.0,5.0,4.0,open_33,10,0,1.0,8650.0,2290,149783.07745574182,74.80000000000003,0.6628187511235545
4.0,5.0,4.0,open_33,10,1,1.0,9900.0,3031,183595.48814818403,91.49999999999908,0.6267197267739957
4.0,5.0,4.0,open_33,20,0,1.0,11875.0,2262,144730.06410490908,36.40000000000025,0.6325442754373407
4.0,5.0,4.0,open_33,20,1,1.0,11325.0,1932,132767.0372798154,33.3000000000002,0.6503284350009426
4.0,5.0,4.0,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,5.0,4.0,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,5.0,4.0,partial_33,5,0,0.9949685534591195,5925.0,5269,606060.0,716.1000000000943,0.5002485625921084
4.0,5.0,4.0,partial_33,5,1,0.6553459119496855,825.0,4946,606060.0,719.8000000000951,0.22703835745557774
4.0,5.0,4.0,partial_33,10,0,1.0,10075.0,3426,300886.93673905777,161.39999999999512,0.568571997445663
4.0,5.0,4.0,partial_33,10,1,0.9371069182389937,5625.0,7472,1212120.0,724.8000000000962,0.43495652133979024
4.0,5.0,4.0,partial_33,20,0,1.0,9100.0,2022,173389.45056010177,45.20000000000037,0.6369749144148384
4.0,5.0,4.0,partial_33,20,1,1.0,10475.0,2077,167938.34653827455,43.10000000000034,0.61492363145272
4.0,5.0,4.0,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,5.0,4.0,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,5.0,4.0,closed_33,5,0,0.7110726643598616,1825.0,3151,606060.0,727.6000000000969,0.26335433117440044
4.0,5.0,4.0,closed_33,5,1,0.6245674740484429,725.0,2839,606060.0,730.0000000000974,0.19891487648981168
4.0,5.0,4.0,closed_33,10,0,0.9342560553633218,2700.0,3929,1212120.0,731.8000000000978,0.4700059678924461
4.0,5.0,4.0,closed_33,10,1,0.9688581314878892,4300.0,5253,1212120.0,731.7000000000978,0.46404107036337494
4.0,5.0,4.0,closed_33,20,0,1.0,8650.0,1629,179742.6561854342,48.300000000000416,0.5882737397220966
4.0,5.0,4.0,closed_33,20,1,1.0,9025.0,1505,165330.3050494762,44.30000000000036,0.5860241365097422
4.0,10.0,1.5,open_33,2,0,0.7304890738813735,1575.0,4546,242424.00000000003,602.8000000000685,0.30650718908008534
4.0,10.0,1.5,open_33,2,1,0.8605619146722164,450.0,3942,242424.00000000003,597.5000000000673,0.46252180851294655
4.0,10.0,1.5,open_33,5,0,1.0,4350.0,4598,249890.87185415416,249.8999999999901,0.63798604332548
4.0,10.0,1.5,open_33,5,1,1.0,7325.0,9564,468746.92713657557,466.3000000000375,0.5242065729940315
4.0,10.0,1.5,open_33,10,0,1.0,11525.0,4781,259205.77691949368,128.99999999999696,0.5754076760599355
4.0,10.0,1.5,open_33,10,1,1.0,9225.0,3302,198831.54008677043,99.39999999999863,0.6287418073237918
4.0,10.0,1.5,open_33,20,0,1.0,13125.0,2873,175177.34030307457,43.900000000000354,0.6008661784595175
4.0,10.0,1.5,open_33,20,1,1.0,14875.0,4031,224956.4111376577,56.10000000000053,0.5586047209628786
4.0,10.0,1.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,10.0,1.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,10.0,1.5,partial_33,5,0,0.9572327044025157,5050.0,5502,606060.0,718.4000000000948,0.47301402433044093
4.0,10.0,1.5,partial_33,5,1,0.6025157232704402,1075.0,4648,606060.0,718.1000000000947,0.16987295033200725
4.0,10.0,1.5,partial_33,10,0,1.0,9700.0,3035,261861.19446722,139.59999999999636,0.584651289251184
4.0,10.0,1.5,partial_33,10,1,0.989937106918239,8800.0,10630,1212120.0,713.5000000000937,0.4333421619788358
4.0,10.0,1.5,partial_33,20,0,1.0,10200.0,1582,139208.25958052697,35.90000000000024,0.6380797941086376
4.0,10.0,1.5,partial_33,20,1,1.0,11025.0,1862,161597.71106737014,41.40000000000032,0.6137192562253893
4.0,10.0,1.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,10.0,1.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,10.0,1.5,closed_33,5,0,0.7301038062283737,325.0,2282,606060.0,730.2000000000975,0.32573148356685744
4.0,10.0,1.5,closed_33,5,1,0.6557093425605537,950.0,3005,606060.0,731.7000000000978,0.22514100550524765
4.0,10.0,1.5,closed_33,10,0,0.9359861591695502,3950.0,3762,1212120.0,731.9000000000979,0.4472526655624952
4.0,10.0,1.5,closed_33,10,1,0.9896193771626297,2825.0,5326,1212120.0,732.9000000000981,0.5156190220288542
4.0,10.0,1.5,closed_33,20,0,1.0,8800.0,1609,177900.02445487212,47.70000000000041,0.5859878451068028
4.0,10.0,1.5,closed_33,20,1,0.9775086505190311,8200.0,9081,2424240.0,731.7000000000978,0.3803940421326333
4.0,10.0,2.5,open_33,2,0,0.9719042663891779,2000.0,4283,242424.00000000003,606.9000000000694,0.5561948646900049
4.0,10.0,2.5,open_33,2,1,0.8657648283038502,425.0,3947,242424.00000000003,597.8000000000674,0.46824191164126605
4.0,10.0,2.5,open_33,5,0,1.0,6350.0,4447,249420.55628297152,248.49999999999017,0.6145722154704389
4.0,10.0,2.5,open_33,5,1,1.0,6700.0,5223,281664.4578876854,280.6999999999953,0.5958273630219899
4.0,10.0,2.5,open_33,10,0,1.0,10175.0,3169,189104.61722560273,93.89999999999894,0.6202161550939801
4.0,10.0,2.5,open_33,10,1,1.0,9475.0,2915,177765.32277849712,88.69999999999924,0.6348828268220501
4.0,10.0,2.5,open_33,20,0,1.0,12125.0,2393,151327.09910586243,38.10000000000027,0.6255356975041102
4.0,10.0,2.5,open_33,20,1,1.0,14500.0,2829,177568.63768963236,44.50000000000036,0.5844270652931112
4.0,10.0,2.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,10.0,2.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,10.0,2.5,partial_33,5,0,0.9584905660377359,4400.0,5824,606060.0,711.5000000000932,0.4823410181434349
4.0,10.0,2.5,partial_33,5,1,0.8301886792452831,2800.0,5693,606060.0,712.3000000000934,0.37464646194653417
4.0,10.0,2.5,partial_33,10,0,1.0,7175.0,3108,264896.9635541197,141.89999999999623,0.6212380343753834
4.0,10.0,2.5,partial_33,10,1,1.0,6625.0,8139,896721.5101810605,511.8000000000479,0.5198363488164682
4.0,10.0,2.5,partial_33,20,0,1.0,9775.0,1613,137248.51675594132,35.40000000000023,0.6433199483859109
4.0,10.0,2.5,partial_33,20,1,1.0,11200.0,2216,190781.30022068555,50.20000000000044,0.5987855639827973
4.0,10.0,2.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,10.0,2.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,10.0,2.5,closed_33,5,0,0.7560553633217993,600.0,2515,606060.0,731.2000000000977,0.34356474057820163
4.0,10.0,2.5,closed_33,5,1,0.6487889273356401,800.0,2986,606060.0,731.6000000000978,0.2212076672499453
4.0,10.0,2.5,closed_33,10,0,0.9965397923875432,5175.0,4445,1212120.0,732.0000000000979,0.4790713566649444
4.0,10.0,2.5,closed_33,10,1,0.9982698961937716,4725.0,5600,1212120.0,729.4000000000973,0.4837518782236966
4.0,10.0,2.5,closed_33,20,0,1.0,7750.0,1709,213348.7868822976,58.700000000000564,0.6022081527572712
4.0,10.0,2.5,closed_33,20,1,0.9809688581314879,8200.0,10765,2424240.0,732.1000000000979,0.38129278863528693
4.0,10.0,4.0,open_33,2,0,0.886576482830385,1975.0,4397,242424.00000000003,606.1000000000693,0.46616521729381044
4.0,10.0,4.0,open_33,2,1,0.8969823100936525,350.0,3861,242424.00000000003,597.4000000000673,0.5029207529435012
4.0,10.0,4.0,open_33,5,0,1.0,8350.0,2449,161473.81130734552,160.29999999999518,0.6417944351879674
4.0,10.0,4.0,open_33,5,1,1.0,5325.0,2236,150692.58750088722,150.59999999999573,0.6877699533337966
4.0,10.0,4.0,open_33,10,0,1.0,10075.0,2148,143739.7439431823,71.8000000000002,0.6497953267066655
4.0,10.0,4.0,open_33,10,1,1.0,7725.0,2464,157919.59489777405,78.89999999999979,0.6688943932071741
4.0,10.0,4.0,open_33,20,0,1.0,12775.0,2262,151015.977269019,38.10000000000027,0.6209314459591143
4.0,10.0,4.0,open_33,20,1,1.0,10250.0,1628,119908.3849868211,30.30000000000016,0.676219512050461
4.0,10.0,4.0,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,10.0,4.0,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,10.0,4.0,partial_33,5,0,0.9031446540880503,5225.0,5170,606060.0,706.000000000092,0.4164151655500865
4.0,10.0,4.0,partial_33,5,1,0.7459119496855345,2275.0,5266,606060.0,707.5000000000923,0.2974914258663497
4.0,10.0,4.0,partial_33,10,0,1.0,8325.0,3107,249650.95062281121,130.99999999999685,0.6057120225569174
4.0,10.0,4.0,partial_33,10,1,0.9974842767295597,9200.0,9475,1212120.0,715.7000000000942,0.4373409767088975
4.0,10.0,4.0,partial_33,20,0,1.0,8250.0,1356,120608.25286582252,31.100000000000172,0.6791641102815695
4.0,10.0,4.0,partial_33,20,1,1.0,11100.0,2227,184685.05224630935,47.90000000000041,0.6003699123639743
4.0,10.0,4.0,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,10.0,4.0,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,10.0,4.0,closed_33,5,0,0.9411764705882353,2175.0,4327,606060.0,727.4000000000968,0.48508073067928403
4.0,10.0,4.0,closed_33,5,1,0.671280276816609,1975.0,2601,606060.0,729.4000000000973,0.2247751623953985
4.0,10.0,4.0,closed_33,10,0,0.9204152249134948,3250.0,4428,1212120.0,731.9000000000979,0.4406741513809824
4.0,10.0,4.0,closed_33,10,1,0.9411764705882353,5175.0,5734,1212120.0,729.4000000000973,0.4152881197578945
4.0,10.0,4.0,closed_33,20,0,1.0,7800.0,1608,187828.1852956717,51.20000000000046,0.6061938074901063
4.0,10.0,4.0,closed_33,20,1,1.0,9100.0,1618,180627.18419608893,48.900000000000425,0.579272032506344
