trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
7,0,1.6654897133768645,3.9228805534187994,3.5612479837184834,3.836496820189391,0.9818381964796153,2.0158454548944755,0.1764623470140209,1.0,9375.0,4288,390023.40785950294,423.4000000000278,0.5124560037898387
7,1,1.6654897133768645,3.9228805534187994,3.5612479837184834,3.836496820189391,0.9818381964796153,2.0158454548944755,0.1764623470140209,1.0,7825.0,3114,270098.8190242902,285.99999999999653,0.5785262230268003
7,2,1.6654897133768645,3.9228805534187994,3.5612479837184834,3.836496820189391,0.9818381964796153,2.0158454548944755,0.1764623470140209,0.9937106918238994,8300.0,6571,606060.0,681.1000000000863,0.45617994091473635
8,0,2.4101786359099915,5.441783652927274,4.503320407641129,4.289741113775515,1.8343208781798817,3.2878041466827272,0.07906918301590189,0.9333333333333333,6825.0,9224,606060.0,673.3000000000845,0.4082059631678524
8,1,2.4101786359099915,5.441783652927274,4.503320407641129,4.289741113775515,1.8343208781798817,3.2878041466827272,0.07906918301590189,0.949685534591195,5525.0,9400,606060.0,671.5000000000841,0.444149147335792
8,2,2.4101786359099915,5.441783652927274,4.503320407641129,4.289741113775515,1.8343208781798817,3.2878041466827272,0.07906918301590189,0.9257861635220126,6175.0,9514,606060.0,668.2000000000834,0.40967563532239104
9,0,1.525407164429263,4.376342307233681,4.016262846385191,3.699552893703819,1.8545794630797676,5.311113292256765,0.12448029342436927,0.9886792452830189,7575.0,9294,606060.0,675.500000000085,0.4532880353399221
9,1,1.525407164429263,4.376342307233681,4.016262846385191,3.699552893703819,1.8545794630797676,5.311113292256765,0.12448029342436927,0.969811320754717,8300.0,9294,606060.0,675.500000000085,0.42306448337379354
9,2,1.525407164429263,4.376342307233681,4.016262846385191,3.699552893703819,1.8545794630797676,5.311113292256765,0.12448029342436927,0.979874213836478,8825.0,9158,606060.0,673.8000000000847,0.4257403866581687
10,0,1.7453820566511575,5.003459610890582,4.798715222749205,4.642567433237143,1.6088907119676765,4.635622959080129,0.17435481781684994,0.9647798742138365,2325.0,9290,606060.0,675.400000000085,0.5081206765045113
