trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
23,2,3.6892438270091494,3.1474608952911294,0.47583901402804496,2.996836112261675,1.4273057096560968,10.297897431324131,0.16356777969221734,1.0,5825.0,3212,245898.23705072096,259.69999999999055,0.6129905051277876
24,0,1.4734139034440468,11.458343043302067,1.6673138392585576,2.8177570815427155,1.139912726419007,11.360435700489633,0.04127548534058345,1.0,6800.0,1796,159547.5401542302,164.59999999999494,0.6513823572457874
24,1,1.4734139034440468,11.458343043302067,1.6673138392585576,2.8177570815427155,1.139912726419007,11.360435700489633,0.04127548534058345,0.9924528301886792,7850.0,7517,606060.0,675.200000000085,0.45801529141369846
24,2,1.4734139034440468,11.458343043302067,1.6673138392585576,2.8177570815427155,1.139912726419007,11.360435700489633,0.04127548534058345,0.9924528301886792,7475.0,8074,606060.0,673.4000000000846,0.4618847298417016
25,0,0.46616929175161725,5.503616190034936,4.964165151062434,4.512547698147113,2.371520048642373,10.90792490878525,0.179754861542594,0.6893081761006289,2700.0,10332,606060.0,684.100000000087,0.21921930879269944
25,1,0.46616929175161725,5.503616190034936,4.964165151062434,4.512547698147113,2.371520048642373,10.90792490878525,0.179754861542594,0.6893081761006289,2475.0,10229,606060.0,678.2000000000857,0.2227599501928655
25,2,0.46616929175161725,5.503616190034936,4.964165151062434,4.512547698147113,2.371520048642373,10.90792490878525,0.179754861542594,0.6679245283018868,6075.0,10045,606060.0,690.0000000000883,0.14684437609618864
26,0,2.2197759334298617,4.133184096054119,3.9284584309216437,3.477475684254925,1.4341443221842751,2.9446666806151525,0.15189002615631494,1.0,9175.0,2367,186275.08857913606,194.09999999999326,0.5925407717601665
26,1,2.2197759334298617,4.133184096054119,3.9284584309216437,3.477475684254925,1.4341443221842751,2.9446666806151525,0.15189002615631494,1.0,3475.0,2122,173059.5689456989,179.99999999999406,0.6880633489665764
26,2,2.2197759334298617,4.133184096054119,3.9284584309216437,3.477475684254925,1.4341443221842751,2.9446666806151525,0.15189002615631494,1.0,6850.0,3152,214117.57047924784,221.5999999999917,0.6059980079823207
27,0,1.2711039089145995,11.273351231138461,1.4325617025267183,1.052410695851687,2.5777816803122655,3.53284316624494,0.044060978549970424,1.0,8600.0,3493,260297.28619910707,278.6999999999949,0.5637714331511429
27,1,1.2711039089145995,11.273351231138461,1.4325617025267183,1.052410695851687,2.5777816803122655,3.53284316624494,0.044060978549970424,1.0,12000.0,4534,311310.541190453,329.70000000000647,0.4894272848785671
27,2,1.2711039089145995,11.273351231138461,1.4325617025267183,1.052410695851687,2.5777816803122655,3.53284316624494,0.044060978549970424,0.9685534591194969,6175.0,9273,606060.0,684.4000000000871,0.453902562795493
28,0,2.517716328627121,10.557463469630841,1.2232429288584943,1.8964565280504264,2.443512095602944,11.718264260609674,0.10514082537844505,1.0,7725.0,1812,150871.24942662462,157.09999999999536,0.6389230075795848
28,1,2.517716328627121,10.557463469630841,1.2232429288584943,1.8964565280504264,2.443512095602944,11.718264260609674,0.10514082537844505,0.9987421383647799,6175.0,9745,606060.0,672.7000000000844,0.4836919116238517
28,2,2.517716328627121,10.557463469630841,1.2232429288584943,1.8964565280504264,2.443512095602944,11.718264260609674,0.10514082537844505,0.9710691823899371,7075.0,8703,606060.0,694.6000000000894,0.44427555688311393
29,0,0.8324207594396279,0.6602673086443178,1.3793833409946197,1.0931999800393446,2.1941466840321437,3.2183250462853112,0.10620268700792027,1.0,12825.0,3210,231619.15899328422,243.39999999999046,0.5107630347080213
29,1,0.8324207594396279,0.6602673086443178,1.3793833409946197,1.0931999800393446,2.1941466840321437,3.2183250462853112,0.10620268700792027,0.9937106918238994,10750.0,8584,606060.0,687.8000000000878,0.4122847932570529
29,2,0.8324207594396279,0.6602673086443178,1.3793833409946197,1.0931999800393446,2.1941466840321437,3.2183250462853112,0.10620268700792027,1.0,13175.0,8446,563941.1300212515,612.8000000000708,0.3925348668850813
