policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
GridDecomposition,partial_33,5,1,1.0,68.90000000000036,141.89999999999623,219.9999999999918,210347.831812312,10075.0,2747,219.9999999999918,COMPLETED
GridDecomposition,partial_33,5,2,1.0,78.59999999999981,149.3999999999958,203.9999999999927,196176.76582989446,8000.0,2633,203.9999999999927,COMPLETED
STC,partial_33,5,0,1.0,70.50000000000027,114.59999999999776,148.59999999999584,140942.20823641552,5225.0,1516,148.59999999999584,COMPLETED
STC,partial_33,5,1,1.0,62.80000000000062,115.99999999999768,198.09999999999303,190274.8298977547,7325.0,2301,198.09999999999303,COMPLETED
STC,partial_33,5,2,1.0,88.19999999999926,129.8999999999969,177.19999999999422,170937.72978929756,4925.0,1987,177.19999999999422,COMPLETED
Random,partial_33,10,0,1.0,47.3000000000004,94.29999999999892,381.7000000000183,691836.4611487688,21800.0,9405,381.7000000000183,COMPLETED
Random,partial_33,10,1,1.0,31.800000000000182,80.09999999999972,403.7000000000233,734300.3265693771,22100.0,10509,403.7000000000233,COMPLETED
Random,partial_33,10,2,1.0,35.500000000000234,80.4999999999997,386.80000000001945,702839.5872431205,22050.0,9954,386.80000000001945,COMPLETED
Boustrophedon,partial_33,10,0,1.0,29.900000000000155,53.100000000000485,95.89999999999883,176566.9052750368,12550.0,1557,95.89999999999883,COMPLETED
Boustrophedon,partial_33,10,1,1.0,29.300000000000146,48.60000000000042,89.89999999999917,164338.936579986,10150.0,1309,89.89999999999917,COMPLETED
Boustrophedon,partial_33,10,2,1.0,29.800000000000153,49.000000000000426,106.9999999999982,194673.6349216604,14300.0,1672,106.9999999999982,COMPLETED
Spiral,partial_33,10,0,1.0,18.499999999999993,43.80000000000035,95.69999999999884,189105.1999212047,16775.0,2428,95.69999999999884,COMPLETED
Spiral,partial_33,10,1,1.0,22.100000000000044,49.000000000000426,99.69999999999861,197559.6778602919,15150.0,2601,99.69999999999861,COMPLETED
Spiral,partial_33,10,2,1.0,24.70000000000008,52.00000000000047,102.89999999999843,201876.47508434067,16225.0,2562,102.89999999999843,COMPLETED
VoronoiPartition,partial_33,10,0,1.0,20.30000000000002,47.500000000000405,75.99999999999996,135692.35044694506,6975.0,899,75.99999999999996,COMPLETED
VoronoiPartition,partial_33,10,1,1.0,19.70000000000001,40.2000000000003,91.29999999999909,163835.0658734748,9250.0,1285,91.29999999999909,COMPLETED
VoronoiPartition,partial_33,10,2,1.0,22.700000000000053,47.500000000000405,73.6000000000001,132028.90950936824,7500.0,920,73.6000000000001,COMPLETED
GridDecomposition,partial_33,10,0,1.0,18.9,44.000000000000355,63.30000000000063,125233.54828264378,9100.0,1591,63.30000000000063,COMPLETED
GridDecomposition,partial_33,10,1,1.0,23.500000000000064,53.200000000000486,88.49999999999925,170550.93794156518,9350.0,2227,88.49999999999925,COMPLETED
GridDecomposition,partial_33,10,2,1.0,22.100000000000044,50.00000000000044,69.70000000000032,137208.5344540542,9325.0,1790,69.70000000000032,COMPLETED
STC,partial_33,10,0,1.0,21.70000000000004,55.60000000000052,72.70000000000014,139491.25628183875,7250.0,1595,72.70000000000014,COMPLETED
STC,partial_33,10,1,1.0,21.80000000000004,46.100000000000385,85.59999999999941,166139.89032271504,9950.0,2129,85.59999999999941,COMPLETED
STC,partial_33,10,2,1.0,20.50000000000002,43.200000000000344,61.70000000000061,119706.03136064066,7825.0,1324,61.70000000000061,COMPLETED
Random,partial_33,20,0,1.0,19.400000000000006,45.300000000000374,202.3999999999928,734511.6732003135,22050.0,9964,202.3999999999928,COMPLETED
Random,partial_33,20,1,1.0,16.699999999999967,49.10000000000043,160.19999999999519,578296.1920928704,21850.0,7644,160.19999999999519,COMPLETED
Random,partial_33,20,2,1.0,19.200000000000003,38.20000000000027,137.0999999999965,496659.8150504166,21350.0,6572,137.0999999999965,COMPLETED
Boustrophedon,partial_33,20,0,1.0,16.29999999999996,30.600000000000165,55.40000000000052,205150.6907744715,16825.0,2016,55.40000000000052,COMPLETED
Boustrophedon,partial_33,20,1,1.0,14.699999999999964,28.300000000000132,52.30000000000047,195126.02367626037,16550.0,1920,52.30000000000047,COMPLETED
