policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
ACO,closed_33,10,1,0.9775086505190311,14.699999999999964,48.200000000000415,inf,1212120.0,7725.0,10983,720.7000000000953,ALL_DEPLETED
ACO,closed_33,10,2,0.9878892733564014,16.19999999999996,42.00000000000033,inf,1212120.0,8225.0,11826,717.6000000000946,ALL_DEPLETED
SA,closed_33,10,0,1.0,22.40000000000005,73.00000000000013,317.30000000000365,565561.1274798294,12275.0,5713,317.30000000000365,COMPLETED
SA,closed_33,10,1,0.9359861591695502,20.600000000000023,47.1000000000004,inf,1212120.0,8900.0,10274,722.7000000000958,ALL_DEPLETED
SA,closed_33,10,2,0.9498269896193772,16.599999999999966,46.800000000000395,inf,1212120.0,7825.0,9335,724.0000000000961,ALL_DEPLETED
GWO,closed_33,10,0,0.3737024221453287,inf,inf,inf,1212120.0,3100.0,4524,726.0000000000965,ALL_DEPLETED
GWO,closed_33,10,1,0.5173010380622838,109.49999999999805,inf,inf,1212120.0,3250.0,3900,726.0000000000965,ALL_DEPLETED
GWO,closed_33,10,2,0.5380622837370242,104.99999999999831,inf,inf,1212120.0,4675.0,4602,727.3000000000968,ALL_DEPLETED
Random,closed_33,20,0,1.0,15.89999999999996,47.0000000000004,503.600000000046,1780005.2772841798,14075.0,15764,503.600000000046,COMPLETED
Random,closed_33,20,1,0.9982698961937716,19.300000000000004,55.200000000000514,inf,2424240.0,14325.0,20989,698.0000000000902,ALL_DEPLETED
Random,closed_33,20,2,1.0,16.09999999999996,57.400000000000546,458.8000000000358,1614496.0759307458,13975.0,13878,458.8000000000358,COMPLETED
PSO,closed_33,20,0,1.0,6.399999999999993,18.499999999999993,72.80000000000014,267182.2778171124,10550.0,2230,72.80000000000014,COMPLETED
PSO,closed_33,20,1,1.0,6.5999999999999925,18.19999999999999,45.300000000000374,169791.18763524387,9325.0,1472,45.300000000000374,COMPLETED
PSO,closed_33,20,2,0.9982698961937716,5.999999999999995,14.599999999999964,inf,2424240.0,10175.0,9180,730.3000000000975,ALL_DEPLETED
GA,closed_33,20,0,1.0,7.599999999999989,22.800000000000054,90.69999999999912,336375.19546418544,12575.0,4385,90.69999999999912,COMPLETED
GA,closed_33,20,1,1.0,9.199999999999983,24.400000000000077,110.69999999999798,408375.6471544709,12200.0,5071,110.69999999999798,COMPLETED
GA,closed_33,20,2,1.0,7.999999999999988,23.500000000000064,154.19999999999553,548934.1204819139,11250.0,6056,154.19999999999553,COMPLETED
ACO,closed_33,20,0,1.0,5.599999999999996,16.09999999999996,50.90000000000045,189142.009392153,9250.0,2107,50.90000000000045,COMPLETED
ACO,closed_33,20,1,1.0,6.099999999999994,17.099999999999973,52.60000000000048,194962.5880084741,10525.0,2130,52.60000000000048,COMPLETED
ACO,closed_33,20,2,1.0,5.1999999999999975,15.79999999999996,326.3000000000057,1133195.0206543407,10950.0,11159,326.3000000000057,COMPLETED
SA,closed_33,20,0,1.0,6.5999999999999925,19.400000000000006,72.40000000000016,269071.0431786813,11025.0,3218,72.40000000000016,COMPLETED
SA,closed_33,20,1,1.0,9.099999999999984,22.900000000000055,70.30000000000028,260133.92472805688,10325.0,2976,70.30000000000028,COMPLETED
SA,closed_33,20,2,1.0,6.999999999999991,24.70000000000008,95.79999999999883,354043.6909232633,12350.0,4278,95.79999999999883,COMPLETED
GWO,closed_33,20,0,0.7335640138408305,29.100000000000144,inf,inf,2424240.0,6625.0,7326,730.8000000000976,ALL_DEPLETED
GWO,closed_33,20,1,0.972318339100346,26.500000000000107,214.19999999999212,inf,2424240.0,11675.0,9779,725.0000000000963,ALL_DEPLETED
GWO,closed_33,20,2,0.7958477508650519,20.200000000000017,inf,inf,2424240.0,8225.0,12304,729.8000000000974,ALL_DEPLETED
